Frequency (eV),Frequency (meV),vDOS Room Temperature,Frequency (eV),Frequency (meV),vDOS Cryo Temperature
0.12261,122.61,18.5755,0.10423,104.23,11.580063
0.12286,122.86,18.5257,0.10443,104.43,11.351615
0.1231,123.1,18.4348,0.10464,104.64,13.9634
0.12334,123.34,18.2022,0.10485,104.85,13.30879
0.12359,123.59,18.0492,0.10505,105.05,12.54286
0.12383,123.83,18.7037,0.10526,105.26,11.808995
0.12407,124.07,18.6223,0.10547,105.47,11.37763
0.12432,124.32,17.9113,0.10567,105.67,13.54837
0.12456,124.56,17.8573,0.10588,105.88,12.86351
0.1248,124.8,17.9752,0.10609,106.09,12.20648
0.12505,125.05,18.1429,0.10629,106.29,13.03896
0.12529,125.29,18.5331,0.1065,106.5,12.84899
0.12553,125.53,18.097,0.10671,106.71,12.22584
0.12578,125.78,17.8032,0.10691,106.91,11.299464
0.12602,126.02,17.8505,0.10712,107.12,11.934714
0.12626,126.26,17.4419,0.10733,107.33,13.52538
0.12651,126.51,17.9108,0.10754,107.54,12.64571
0.12675,126.75,17.8571,0.10774,107.74,11.876392
0.12699,126.99,18.1683,0.10795,107.95,11.804639
0.12724,127.24,18.6623,0.10816,108.16,11.773542
0.12748,127.48,18.3588,0.10836,108.36,11.446479
0.12772,127.72,18.6231,0.10857,108.57,11.120747
0.12797,127.97,18.6876,0.10878,108.78,11.885104
0.12821,128.21,17.9816,0.10898,108.98,9.614539
0.12845,128.45,17.5056,0.10919,109.19,9.466072
0.1287,128.7,17.7623,0.1094,109.4,10.843536
0.12894,128.94,18.082,0.1096,109.6,12.58037
0.12918,129.18,18.2413,0.10981,109.81,12.45937
0.12943,129.43,18.2118,0.11002,110.02,11.67771
0.12967,129.67,17.9854,0.11022,110.22,13.45883
0.12991,129.91,17.9426,0.11043,110.43,12.51261
0.13016,130.16,18.0875,0.11064,110.64,11.424699
0.1304,130.4,18.0841,0.11084,110.84,11.697796
0.13064,130.64,18.0635,0.11105,111.05,13.12729
0.13089,130.89,17.9132,0.11126,111.26,12.87077
0.13113,131.13,17.7575,0.11146,111.46,12.56706
0.13137,131.37,17.8671,0.11167,111.67,12.36136
0.13162,131.62,17.9769,0.11188,111.88,11.288332
0.13186,131.86,17.7804,0.11208,112.08,12.04676
0.1321,132.1,17.8193,0.11229,112.29,10.283548
0.13235,132.35,17.7103,0.1125,112.5,9.331641
0.13259,132.59,17.8151,0.11271,112.71,9.879045
0.13283,132.83,18.051,0.11291,112.91,9.918249
0.13308,133.08,18.0309,0.11312,113.12,9.036643
0.13332,133.32,17.779,0.11333,113.33,8.82695
0.13356,133.56,17.8022,0.11353,113.53,8.911529
0.1338,133.8,17.81,0.11374,113.74,9.841051
0.13405,134.05,17.7223,0.11395,113.95,8.351178
0.13429,134.29,17.6547,0.11415,114.15,8.561113
0.13453,134.53,17.9582,0.11436,114.36,9.189708
0.13478,134.78,18.2062,0.11457,114.57,8.884788
0.13502,135.02,18.0699,0.11477,114.77,9.35693
0.13526,135.26,17.9465,0.11498,114.98,9.638618
0.13551,135.51,17.9531,0.11519,115.19,9.74655
0.13575,135.75,17.9278,0.11539,115.39,8.76161
0.13599,135.99,17.8771,0.1156,115.6,7.53588
0.13624,136.24,17.7673,0.11581,115.81,7.709757
0.13648,136.48,18.1458,0.11601,116.01,7.851206
0.13672,136.72,17.6068,0.11622,116.22,7.863669
0.13697,136.97,17.489,0.11643,116.43,8.371748
0.13721,137.21,17.9582,0.11663,116.63,7.255886
0.13745,137.45,17.8198,0.11684,116.84,6.436353
0.1377,137.7,18.0321,0.11705,117.05,7.33018
0.13794,137.94,18.168,0.11725,117.25,7.684347
0.13818,138.18,17.8743,0.11746,117.46,7.248626
0.13843,138.43,17.6175,0.11767,117.67,6.799716
0.13867,138.67,17.6822,0.11788,117.88,6.2436
0.13891,138.91,17.7213,0.11808,118.08,7.940746
0.13916,139.16,17.5103,0.11829,118.29,8.278094
0.1394,139.4,17.4756,0.1185,118.5,7.286741
0.13964,139.64,17.7083,0.1187,118.7,7.740128
0.13989,139.89,17.9804,0.11891,118.91,7.98237
0.14013,140.13,17.839,0.11912,119.12,7.993381
0.14037,140.37,17.286,0.11932,119.32,7.5867
0.14062,140.62,17.7263,0.11953,119.53,7.596985
0.14086,140.86,17.905,0.11974,119.74,7.175421
0.1411,141.1,17.496,0.11994,119.94,7.626146
0.14135,141.35,17.5907,0.12015,120.15,7.53346
0.14159,141.59,17.7199,0.12036,120.36,6.44567
0.14183,141.83,17.7867,0.12056,120.56,5.968446
0.14208,142.08,17.8807,0.12077,120.77,5.502475
0.14232,142.32,17.6805,0.12098,120.98,5.970624
0.14256,142.56,17.3583,0.12118,121.18,5.879753
0.14281,142.81,17.5071,0.12139,121.39,6.414815
0.14305,143.05,17.279,0.1216,121.6,6.433328
0.14329,143.29,17.2494,0.1218,121.8,5.747742
0.14354,143.54,17.5628,0.12201,122.01,5.299679
0.14378,143.78,17.9632,0.12222,122.22,6.11171
0.14402,144.02,17.8014,0.12242,122.42,6.191328
0.14427,144.27,17.6114,0.12263,122.63,6.377789
0.14451,144.51,18.1919,0.12284,122.84,5.505984
0.14475,144.75,17.9107,0.12305,123.05,5.811872
0.145,145,17.6922,0.12325,123.25,6.303253
0.14524,145.24,17.7585,0.12346,123.46,7.509623
0.14548,145.48,17.7872,0.12367,123.67,7.370594
0.14573,145.73,17.7727,0.12387,123.87,6.90547
0.14597,145.97,17.6055,0.12408,124.08,7.108266
0.14621,146.21,17.8255,0.12429,124.29,6.504839
0.14646,146.46,17.7801,0.12449,124.49,5.909035
0.1467,146.7,17.7176,0.1247,124.7,6.93209
0.14694,146.94,17.8439,0.12491,124.91,6.501088
0.14719,147.19,17.9345,0.12511,125.11,5.62529
0.14743,147.43,17.9137,0.12532,125.32,6.078435
0.14767,147.67,17.8931,0.12553,125.53,6.155391
0.14792,147.92,17.8975,0.12573,125.73,5.205783
0.14816,148.16,17.8963,0.12594,125.94,5.227805
0.1484,148.4,17.7791,0.12615,126.15,5.677441
0.14865,148.65,17.2843,0.12635,126.35,5.380144
0.14889,148.89,17.223,0.12656,126.56,5.297138
0.14913,149.13,17.4111,0.12677,126.77,5.973649
0.14937,149.37,17.7432,0.12697,126.97,5.764682
0.14962,149.62,17.9963,0.12718,127.18,6.169548
0.14986,149.86,17.6718,0.12739,127.39,6.53642
0.1501,150.1,17.5211,0.12759,127.59,5.91448
0.15035,150.35,17.9322,0.1278,127.8,6.131433
0.15059,150.59,18.1529,0.12801,128.01,5.575075
0.15083,150.83,17.9199,0.12822,128.22,5.319886
0.15108,151.08,18.3543,0.12842,128.42,5.530426
0.15132,151.32,18.2482,0.12863,128.63,6.296719
0.15156,151.56,17.748,0.12884,128.84,6.672303
0.15181,151.81,18.1068,0.12904,129.04,6.577802
0.15205,152.05,18.0021,0.12925,129.25,6.063552
0.15229,152.29,17.8931,0.12946,129.46,5.906373
0.15254,152.54,17.7783,0.12966,129.66,5.418259
0.15278,152.78,17.8592,0.12987,129.87,5.202879
0.15302,153.02,17.9667,0.13008,130.08,5.200338
0.15327,153.27,17.6955,0.13028,130.28,5.228047
0.15351,153.51,18.0344,0.13049,130.49,5.438587
0.15375,153.75,18.1839,0.1307,130.7,4.710772
0.154,154,17.9213,0.1309,130.9,4.583601
0.15424,154.24,18.0139,0.13111,131.11,4.871339
0.15448,154.48,18.4037,0.13132,131.32,4.335067
0.15473,154.73,18.1376,0.13152,131.52,4.444693
0.15497,154.97,17.9054,0.13173,131.73,3.987555
0.15521,155.21,18.2015,0.13194,131.94,3.74858
0.15546,155.46,18.1364,0.13214,132.14,4.254965
0.1557,155.7,18.0958,0.13235,132.35,4.11642
0.15594,155.94,18.3404,0.13256,132.56,4.26646
0.15619,156.19,18.2267,0.13276,132.76,4.265613
0.15643,156.43,18.465,0.13297,132.97,4.406457
0.15667,156.67,18.1653,0.13318,133.18,4.458366
0.15692,156.92,18.1254,0.13339,133.39,4.3802
0.15716,157.16,18.6241,0.13359,133.59,4.446629
0.1574,157.4,18.3876,0.1338,133.8,4.014175
0.15765,157.65,18.3901,0.13401,134.01,3.90346
0.15789,157.89,18.4676,0.13421,134.21,4.290055
0.15813,158.13,18.1593,0.13442,134.42,4.401012
0.15838,158.38,18.3564,0.13463,134.63,3.987192
0.15862,158.62,18.4209,0.13483,134.83,3.858085
0.15886,158.86,18.0449,0.13504,135.04,4.124527
0.15911,159.11,18.1157,0.13525,135.25,4.186358
0.15935,159.35,18.2531,0.13545,135.45,3.81876
0.15959,159.59,18.4503,0.13566,135.66,3.478024
0.15984,159.84,18.4914,0.13587,135.87,3.298097
0.16008,160.08,18.6473,0.13607,136.07,3.703326
0.16032,160.32,18.3431,0.13628,136.28,4.396172
0.16057,160.57,18.3711,0.13649,136.49,4.247584
0.16081,160.81,18.663,0.13669,136.69,3.52594
0.16105,161.05,18.6377,0.1369,136.9,3.034922
0.1613,161.3,18.8309,0.13711,137.11,3.299549
0.16154,161.54,19.3478,0.13731,137.31,3.378683
0.16178,161.78,18.7558,0.13752,137.52,3.312617
0.16203,162.03,18.7589,0.13773,137.73,3.71349
0.16227,162.27,18.9111,0.13793,137.93,3.858569
0.16251,162.51,18.8309,0.13814,138.14,3.481533
0.16276,162.76,19.1244,0.13835,138.35,3.127971
0.163,163,18.7312,0.13856,138.56,3.390662
0.16324,163.24,18.3605,0.13876,138.76,3.528239
0.16349,163.49,18.9578,0.13897,138.97,3.440151
0.16373,163.73,19.1452,0.13918,139.18,3.28515
0.16397,163.97,19.137,0.13938,139.38,3.791656
0.16422,164.22,19.0945,0.13959,139.59,3.555464
0.16446,164.46,19.1754,0.1398,139.8,3.289143
0.1647,164.7,19.8503,0.14,140,3.605316
0.16494,164.94,19.1442,0.14021,140.21,3.564176
0.16519,165.19,18.3173,0.14042,140.42,3.376626
0.16543,165.43,18.5489,0.14062,140.62,2.893594
0.16567,165.67,18.6024,0.14083,140.83,2.735689
0.16592,165.92,18.5377,0.14104,141.04,2.888754
0.16616,166.16,19.0325,0.14124,141.24,2.881131
0.1664,166.4,19.3481,0.14145,141.45,3.089009
0.16665,166.65,18.978,0.14166,141.66,2.997533
0.16689,166.89,18.8483,0.14186,141.86,3.468949
0.16713,167.13,19.8125,0.14207,142.07,3.744829
0.16738,167.38,19.6372,0.14228,142.28,3.525093
0.16762,167.62,18.826,0.14248,142.48,3.539371
0.16786,167.86,18.986,0.14269,142.69,3.081628
0.16811,168.11,18.9488,0.1429,142.9,3.004551
0.16835,168.35,18.7304,0.1431,143.1,3.085016
0.16859,168.59,19.5591,0.14331,143.31,3.397438
0.16884,168.84,18.9518,0.14352,143.52,3.519043
0.16908,169.08,18.8525,0.14373,143.73,3.219447
0.16932,169.32,20.0445,0.14393,143.93,3.629395
0.16957,169.57,19.4805,0.14414,144.14,3.147089
0.16981,169.81,18.8853,0.14435,144.35,3.089493
0.17005,170.05,19.0501,0.14455,144.55,3.273292
0.1703,170.3,19.2843,0.14476,144.76,3.474999
0.17054,170.54,19.5462,0.14497,144.97,3.245099
0.17078,170.78,19.4318,0.14517,145.17,3.645367
0.17103,171.03,19.5127,0.14538,145.38,3.533684
0.17127,171.27,20.147,0.14559,145.59,2.913317
0.17151,171.51,19.6685,0.14579,145.79,2.988337
0.17176,171.76,19.5741,0.146,146,3.412563
0.172,172,19.9998,0.14621,146.21,3.2549
0.17224,172.24,19.839,0.14641,146.41,2.873871
0.17249,172.49,20.1421,0.14662,146.62,2.606219
0.17273,172.73,19.7844,0.14683,146.83,3.287933
0.17297,172.97,19.257,0.14703,147.03,3.451283
0.17322,173.22,19.5858,0.14724,147.24,3.049563
0.17346,173.46,20.0254,0.14745,147.45,2.894925
0.1737,173.7,20.2909,0.14765,147.65,3.322539
0.17395,173.95,20.1528,0.14786,147.86,3.165844
0.17419,174.19,19.7708,0.14807,148.07,2.832973
0.17443,174.43,19.8046,0.14827,148.27,3.04315
0.17468,174.68,19.7556,0.14848,148.48,3.735149
0.17492,174.92,19.3544,0.14869,148.69,3.378078
0.17516,175.16,20.3025,0.1489,148.9,3.105707
0.17541,175.41,20.5135,0.1491,149.1,3.015562
0.17565,175.65,19.6283,0.14931,149.31,3.196215
0.17589,175.89,19.9476,0.14952,149.52,3.10728
0.17614,176.14,19.912,0.14972,149.72,3.549535
0.17638,176.38,19.6987,0.14993,149.93,3.275591
0.17662,176.62,20.9419,0.15014,150.14,2.553463
0.17687,176.87,20.642,0.15034,150.34,2.729276
0.17711,177.11,20.6001,0.15055,150.55,2.817727
0.17735,177.35,20.4614,0.15076,150.76,2.618561
0.1776,177.6,19.7301,0.15096,150.96,2.931467
0.17784,177.84,20.3391,0.15117,151.17,3.291321
0.17808,178.08,19.7685,0.15138,151.38,3.216785
0.17833,178.33,19.8128,0.15158,151.58,2.741376
0.17857,178.57,20.2573,0.15179,151.79,2.530231
0.17881,178.81,20.0988,0.152,152,2.707375
0.17906,179.06,20.8629,0.1522,152.2,3.026694
0.1793,179.3,20.9333,0.15241,152.41,3.055492
0.17954,179.54,20.2508,0.15262,152.62,3.136441
0.17979,179.79,20.4438,0.15282,152.82,3.059485
0.18003,180.03,20.8147,0.15303,153.03,3.049926
0.18027,180.27,20.4251,0.15324,153.24,3.09881
0.18051,180.51,20.4053,0.15344,153.44,3.1823
0.18076,180.76,20.6567,0.15365,153.65,2.920819
0.181,181,20.7856,0.15386,153.86,3.267121
0.18124,181.24,21.2611,0.15407,154.07,3.20892
0.18149,181.49,20.6776,0.15427,154.27,2.957482
0.18173,181.73,20.2049,0.15448,154.48,3.045812
0.18197,181.97,20.6504,0.15469,154.69,2.804054
0.18222,182.22,20.8778,0.15489,154.89,2.84955
0.18246,182.46,20.813,0.1551,155.1,2.495867
0.1827,182.7,21.2369,0.15531,155.31,2.641914
0.18295,182.95,21.0851,0.15551,155.51,3.088404
0.18319,183.19,21.8189,0.15572,155.72,2.962443
0.18343,183.43,22.1888,0.15593,155.93,2.633081
0.18368,183.68,21.1801,0.15613,156.13,2.667203
0.18392,183.92,21.5327,0.15634,156.34,3.296403
0.18416,184.16,22.457,0.15655,156.55,3.669809
0.18441,184.41,21.7559,0.15675,156.75,3.009996
0.18465,184.65,22.2474,0.15696,156.96,2.873992
0.18489,184.89,22.8272,0.15717,157.17,2.974785
0.18514,185.14,22.3558,0.15737,157.37,3.071222
0.18538,185.38,23.1767,0.15758,157.58,3.226465
0.18562,185.62,22.0343,0.15779,157.79,2.840233
0.18587,185.87,21.9431,0.15799,157.99,2.841806
0.18611,186.11,22.0611,0.1582,158.2,3.369487
0.18635,186.35,22.7941,0.15841,158.41,3.110184
0.1866,186.6,23.1161,0.15861,158.61,2.960386
0.18684,186.84,22.9213,0.15882,158.82,3.307656
0.18708,187.08,24.1387,0.15903,159.03,3.48722
0.18733,187.33,23.6916,0.15924,159.24,3.278253
0.18757,187.57,23.7341,0.15944,159.44,3.377836
0.18781,187.81,23.6672,0.15965,159.65,3.519043
0.18806,188.06,24.0646,0.15986,159.86,3.319151
0.1883,188.3,24.5587,0.16006,160.06,3.099778
0.18854,188.54,23.6588,0.16027,160.27,3.156164
0.18879,188.79,24.4016,0.16048,160.48,3.157132
0.18903,189.03,25.375,0.16068,160.68,3.043634
0.18927,189.27,25.117,0.16089,160.89,2.772231
0.18952,189.52,24.7,0.1611,161.1,2.910655
0.18976,189.76,25.211,0.1613,161.3,2.915374
0.19,190,25.203,0.16151,161.51,2.585044
0.19025,190.25,25.23,0.16172,161.72,2.772352
0.19049,190.49,24.3588,0.16192,161.92,2.759284
0.19073,190.73,23.6654,0.16213,162.13,3.192585
0.19098,190.98,24.3115,0.16234,162.34,3.295677
0.19122,191.22,26.475,0.16254,162.54,3.335607
0.19146,191.46,26.871,0.16275,162.75,3.311649
0.19171,191.71,24.2623,0.16296,162.96,2.972607
0.19195,191.95,24.7999,0.16316,163.16,3.200813
0.19219,192.19,25.895,0.16337,163.37,3.311528
0.19244,192.44,26.966,0.16358,163.58,3.020281
0.19268,192.68,27.672,0.16378,163.78,3.517228
0.19292,192.92,26.366,0.16399,163.99,3.292531
0.19317,193.17,27.01,0.1642,164.2,2.897587
0.19341,193.41,27.784,0.16441,164.41,3.444023
0.19365,193.65,27.211,0.16461,164.61,3.520737
0.1939,193.9,28.949,0.16482,164.82,3.301485
0.19414,194.14,31.114,0.16503,165.03,3.417282
0.19438,194.38,32.109,0.16523,165.23,3.22586
0.19463,194.63,31.54,0.16544,165.44,3.062752
0.19487,194.87,29.084,0.16565,165.65,3.057912
0.19511,195.11,28.276,0.16585,165.85,3.163061
0.19536,195.36,29.364,0.16606,166.06,3.12301
0.1956,195.6,29.926,0.16627,166.27,3.107522
0.19584,195.84,29.097,0.16647,166.47,3.320724
0.19608,196.08,28.099,0.16668,166.68,3.479597
0.19633,196.33,31.791,0.16689,166.89,3.441724
0.19657,196.57,31.826,0.16709,167.09,2.905452
0.19681,196.81,31.828,0.1673,167.3,2.954336
0.19706,197.06,31.788,0.16751,167.51,3.578091
0.1973,197.3,32.917,0.16771,167.71,3.693162
0.19754,197.54,34.671,0.16792,167.92,3.422122
0.19779,197.79,35.673,0.16813,168.13,3.441119
0.19803,198.03,34.233,0.16833,168.33,3.351579
0.19827,198.27,32.308,0.16854,168.54,3.283214
0.19852,198.52,32.985,0.16875,168.75,3.538403
0.19876,198.76,34.257,0.16895,168.95,3.833159
0.199,199,33.978,0.16916,169.16,3.276317
0.19925,199.25,31.342,0.16937,169.37,3.324354
0.19949,199.49,33.331,0.16958,169.58,3.477903
0.19973,199.73,33.197,0.16978,169.78,3.886278
0.19998,199.98,32.105,0.16999,169.99,3.547115
0.20022,200.22,30.628,0.1702,170.2,3.205048
0.20046,200.46,31.665,0.1704,170.4,3.865224
0.20071,200.71,31.459,0.17061,170.61,4.0414
0.20095,200.95,31.725,0.17082,170.82,3.706835
0.20119,201.19,32.609,0.17102,171.02,3.911809
0.20144,201.44,31.861,0.17123,171.23,3.576034
0.20168,201.68,29.919,0.17144,171.44,3.275591
0.20192,201.92,29.119,0.17164,171.64,3.495811
0.20217,202.17,29.996,0.17185,171.85,3.85748
0.20241,202.41,28.925,0.17206,172.06,3.209162
0.20265,202.65,28.771,0.17226,172.26,2.869031
0.2029,202.9,29.16,0.17247,172.47,3.313222
0.20314,203.14,29.01,0.17268,172.68,3.627096
0.20338,203.38,26.461,0.17288,172.88,3.509121
0.20363,203.63,25.834,0.17309,173.09,3.557521
0.20387,203.87,26.276,0.1733,173.3,3.806781
0.20411,204.11,26.694,0.1735,173.5,3.729583
0.20436,204.36,27.041,0.17371,173.71,4.029421
0.2046,204.6,26.192,0.17392,173.92,3.623829
0.20484,204.84,25.815,0.17412,174.12,3.482017
0.20509,205.09,24.7884,0.17433,174.33,3.074731
0.20533,205.33,26.153,0.17454,174.54,3.327742
0.20557,205.57,26.129,0.17474,174.74,3.924272
0.20582,205.82,24.2232,0.17495,174.95,3.670535
0.20606,206.06,24.7509,0.17516,175.16,3.646093
0.2063,206.3,23.9759,0.17537,175.37,3.499562
0.20655,206.55,23.9962,0.17557,175.57,3.412321
0.20679,206.79,24.1874,0.17578,175.78,3.826867
0.20703,207.03,22.6593,0.17599,175.99,4.263435
0.20728,207.28,22.6603,0.17619,176.19,4.076369
0.20752,207.52,23.1088,0.1764,176.4,4.265613
0.20776,207.76,22.6285,0.17661,176.61,4.49636
0.20801,208.01,22.7303,0.17681,176.81,4.146307
0.20825,208.25,22.7815,0.17702,177.02,3.85143
0.20849,208.49,22.8037,0.17723,177.23,3.858448
0.20874,208.74,22.6104,0.17743,177.43,4.164578
0.20898,208.98,22.5972,0.17764,177.64,4.354306
0.20922,209.22,21.1314,0.17785,177.85,4.081693
0.20947,209.47,20.3504,0.17805,178.05,3.671624
0.20971,209.71,21.1625,0.17826,178.26,3.62032
0.20995,209.95,20.6852,0.17847,178.47,3.598298
0.2102,210.2,20.7387,0.17867,178.67,3.578091
0.21044,210.44,20.3568,0.17888,178.88,3.967227
0.21068,210.68,20.2821,0.17909,179.09,3.989128
0.21093,210.93,21.2095,0.17929,179.29,4.00631
0.21117,211.17,21.4349,0.1795,179.5,4.670721
0.21141,211.41,20.9713,0.17971,179.71,4.106619
0.21165,211.65,20.1134,0.17991,179.91,4.011029
0.2119,211.9,20.226,0.18012,180.12,4.651603
0.21214,212.14,20.8027,0.18033,180.33,4.402706
0.21238,212.38,20.4577,0.18054,180.54,4.008851
0.21263,212.63,19.975,0.18074,180.74,4.187326
0.21287,212.87,19.5802,0.18095,180.95,4.088469
0.21311,213.11,19.8376,0.18116,181.16,4.406457
0.21336,213.36,20.1979,0.18136,181.36,5.111645
0.2136,213.6,19.9322,0.18157,181.57,5.307907
0.21384,213.84,19.5828,0.18178,181.78,5.63376
0.21409,214.09,19.7124,0.18198,181.98,5.242688
0.21433,214.33,19.5901,0.18219,182.19,4.580092
0.21457,214.57,19.8145,0.1824,182.4,5.002745
0.21482,214.82,19.3976,0.1826,182.6,4.899411
0.21506,215.06,19.1995,0.18281,182.81,4.000139
0.2153,215.3,19.318,0.18302,183.02,4.094519
0.21555,215.55,19.3483,0.18322,183.22,4.742353
0.21579,215.79,19.6979,0.18343,183.43,5.138144
0.21603,216.03,19.0219,0.18364,183.64,6.013458
0.21628,216.28,18.6845,0.18384,183.84,6.338464
0.21652,216.52,19.0864,0.18405,184.05,6.313175
0.21676,216.76,19.1257,0.18426,184.26,6.462852
0.21701,217.01,19.302,0.18446,184.46,7.357163
0.21725,217.25,19.1173,0.18467,184.67,6.915755
0.21749,217.49,18.9675,0.18488,184.88,6.103966
0.21774,217.74,18.8753,0.18508,185.08,5.652273
0.21798,217.98,18.6302,0.18529,185.29,5.64586
0.21822,218.22,18.5521,0.1855,185.5,5.369133
0.21847,218.47,18.3033,0.18571,185.71,5.88544
0.21871,218.71,18.7398,0.18591,185.91,6.461884
0.21895,218.95,18.7452,0.18612,186.12,6.092834
0.2192,219.2,18.3268,0.18633,186.33,6.101667
0.21944,219.44,18.2443,0.18653,186.53,6.746476
0.21968,219.68,18.3935,0.18674,186.74,6.863483
0.21993,219.93,18.4149,0.18695,186.95,6.581432
0.22017,220.17,18.0935,0.18715,187.15,6.721187
0.22041,220.41,18.1028,0.18736,187.36,6.65742
0.22066,220.66,18.3969,0.18757,187.57,7.103668
0.2209,220.9,18.9882,0.18777,187.77,8.353356
0.22114,221.14,19.4871,0.18798,187.98,7.945949
0.22139,221.39,19.0364,0.18819,188.19,6.68888
0.22163,221.63,18.4692,0.18839,188.39,7.069425
0.22187,221.87,18.16,0.1886,188.6,7.559959
0.22212,222.12,17.7097,0.18881,188.81,8.312095
0.22236,222.36,18.1208,0.18901,189.01,8.851755
0.2226,222.6,18.0723,0.18922,189.22,8.444348
0.22285,222.85,17.9366,0.18943,189.43,8.371385
0.22309,223.09,18.1433,0.18963,189.63,10.190499
0.22333,223.33,17.9141,0.18984,189.84,10.343443
0.22358,223.58,17.9163,0.19005,190.05,10.208649
0.22382,223.82,17.7391,0.19025,190.25,10.872334
0.22406,224.06,17.772,0.19046,190.46,11.997997
0.22431,224.31,17.738,0.19067,190.67,12.21737
0.22455,224.55,17.418,0.19088,190.88,12.48962
0.22479,224.79,17.7006,0.19108,191.08,12.52955
0.22504,225.04,17.6275,0.19129,191.29,11.152328
0.22528,225.28,17.7377,0.1915,191.5,11.539649
0.22552,225.52,17.9515,0.1917,191.7,13.51086
0.22577,225.77,17.9454,0.19191,191.91,14.39053
0.22601,226.01,17.636,0.19212,192.12,14.11344
0.22625,226.25,17.3937,0.19232,192.32,13.17932
0.2265,226.5,17.6309,0.19253,192.53,12.70742
0.22674,226.74,17.5901,0.19274,192.74,14.90357
0.22698,226.98,17.7393,0.19294,192.94,16.46205
0.22723,227.23,17.9777,0.19315,193.15,14.87937
0.22747,227.47,17.8008,0.19336,193.36,14.8588
0.22771,227.71,17.3793,0.19356,193.56,15.68402
