Frequency (eV),Frequency (meV),vDOS Room Temperature,Frequency (eV),Frequency (meV),vDOS Cryo Temperature
0.10567,105.67,26.87008,0.10567,105.67,8.5039
0.10588,105.88,26.05584,0.10588,105.88,7.8584
0.10609,106.09,25.73846,0.10609,106.09,8.5713
0.10629,106.29,26.23462,0.10629,106.29,8.5942
0.1065,106.5,25.93502,0.1065,106.5,9.0187
0.10671,106.71,25.93376,0.10671,106.71,9.376
0.10691,106.91,27.28028,0.10691,106.91,7.8698
0.10712,107.12,26.3791,0.10712,107.12,6.7759
0.10733,107.33,25.44544,0.10733,107.33,6.9128
0.10754,107.54,25.79166,0.10754,107.54,7.5426
0.10774,107.74,26.13858,0.10774,107.74,7.8488
0.10795,107.95,25.9822,0.10795,107.95,8.0169
0.10816,108.16,25.89778,0.10816,108.16,6.3519
0.10836,108.36,26.51644,0.10836,108.36,6.2423
0.10857,108.57,26.09154,0.10857,108.57,6.585
0.10878,108.78,25.42416,0.10878,108.78,6.849
0.10898,108.98,25.1975,0.10898,108.98,6.9309
0.10919,109.19,25.70556,0.10919,109.19,6.9489
0.1094,109.4,25.46126,0.1094,109.4,6.4976
0.1096,109.6,24.7719,0.1096,109.6,7.3077
0.10981,109.81,25.17902,0.10981,109.81,6.9919
0.11002,110.02,25.48898,0.11002,110.02,5.9234
0.11022,110.22,25.04868,0.11022,110.22,6.5344
0.11043,110.43,25.07556,0.11043,110.43,5.6458
0.11064,110.64,24.7159,0.11064,110.64,6.0436
0.11084,110.84,24.5528,0.11084,110.84,6.8057
0.11105,111.05,24.30192,0.11105,111.05,5.6603
0.11126,111.26,25.4824,0.11126,111.26,5.4602
0.11146,111.46,25.1989,0.11146,111.46,5.2276
0.11167,111.67,24.36296,0.11167,111.67,6.4299
0.11188,111.88,24.48196,0.11188,111.88,6.9932
0.11208,112.08,23.82312,0.11208,112.08,6.1784
0.11229,112.29,23.9438,0.11229,112.29,6.479
0.1125,112.5,25.19512,0.1125,112.5,5.76
0.11271,112.71,24.85464,0.11271,112.71,6.5364
0.11291,112.91,23.89998,0.11291,112.91,6.0163
0.11312,113.12,24.17452,0.11312,113.12,5.5456
0.11333,113.33,24.8195,0.11333,113.33,5.5621
0.11353,113.53,24.96594,0.11353,113.53,5.6787
0.11374,113.74,24.298,0.11374,113.74,6.0916
0.11395,113.95,24.42372,0.11395,113.95,6.0997
0.11415,114.15,25.06016,0.11415,114.15,6.1771
0.11436,114.36,24.69714,0.11436,114.36,5.1985
0.11457,114.57,24.7397,0.11457,114.57,5.2532
0.11477,114.77,24.24746,0.11477,114.77,5.5223
0.11498,114.98,24.02612,0.11498,114.98,5.4821
0.11519,115.19,24.5717,0.11519,115.19,5.1963
0.11539,115.39,24.49092,0.11539,115.39,5.6239
0.1156,115.6,24.64716,0.1156,115.6,5.2188
0.11581,115.81,25.08382,0.11581,115.81,5.2146
0.11601,116.01,24.78534,0.11601,116.01,5.6518
0.11622,116.22,24.97924,0.11622,116.22,5.3907
0.11643,116.43,24.2119,0.11643,116.43,5.6656
0.11663,116.63,23.83152,0.11663,116.63,4.8767
0.11684,116.84,24.4247,0.11684,116.84,5.3748
0.11705,117.05,24.31382,0.11705,117.05,5.8724
0.11725,117.25,24.39894,0.11725,117.25,5.3571
0.11746,117.46,24.24186,0.11746,117.46,6.647
0.11767,117.67,24.53992,0.11767,117.67,6.4249
0.11788,117.88,24.82342,0.11788,117.88,5.4147
0.11808,118.08,24.50758,0.11808,118.08,4.1745
0.11829,118.29,24.13742,0.11829,118.29,4.1003
0.1185,118.5,24.01548,0.1185,118.5,4.0786
0.1187,118.7,24.60586,0.1187,118.7,3.7179
0.11891,118.91,24.76308,0.11891,118.91,4.6099
0.11912,119.12,24.56344,0.11912,119.12,4.7551
0.11932,119.32,23.92742,0.11932,119.32,4.3155
0.11953,119.53,23.91132,0.11953,119.53,4.9778
0.11974,119.74,24.24844,0.11974,119.74,4.7201
0.11994,119.94,23.61214,0.11994,119.94,4.455
0.12015,120.15,24.18474,0.12015,120.15,4.9714
0.12036,120.36,24.15828,0.12036,120.36,4.0615
0.12056,120.56,23.90894,0.12056,120.56,3.9433
0.12077,120.77,24.21834,0.12077,120.77,4.0936
0.12098,120.98,23.77734,0.12098,120.98,4.2937
0.12118,121.18,24.15114,0.12118,121.18,3.8939
0.12139,121.39,24.55126,0.12139,121.39,3.7396
0.1216,121.6,23.5266,0.1216,121.6,3.4587
0.1218,121.8,23.6764,0.1218,121.8,3.492
0.12201,122.01,24.1937,0.12201,122.01,3.5768
0.12222,122.22,23.75662,0.12222,122.22,3.9312
0.12242,122.42,23.79806,0.12242,122.42,4.0885
0.12263,122.63,23.1787,0.12263,122.63,3.78
0.12284,122.84,23.16176,0.12284,122.84,3.8561
0.12305,123.05,23.74458,0.12305,123.05,3.7052
0.12325,123.25,23.80856,0.12325,123.25,3.2955
0.12346,123.46,23.64546,0.12346,123.46,4.2195
0.12367,123.67,23.11906,0.12367,123.67,4.0987
0.12387,123.87,22.90178,0.12387,123.87,3.1888
0.12408,124.08,23.1976,0.12408,124.08,3.1816
0.12429,124.29,23.31506,0.12429,124.29,3.2092
0.12449,124.49,23.73394,0.12449,124.49,3.231
0.1247,124.7,23.96298,0.1247,124.7,3.6906
0.12491,124.91,23.7737,0.12491,124.91,3.2649
0.12511,125.11,24.23962,0.12511,125.11,3.2164
0.12532,125.32,23.72806,0.12532,125.32,3.2275
0.12553,125.53,23.03954,0.12553,125.53,3.5652
0.12573,125.73,23.47242,0.12573,125.73,3.4417
0.12594,125.94,23.6085,0.12594,125.94,3.1484
0.12615,126.15,23.5756,0.12615,126.15,3.4172
0.12635,126.35,23.65358,0.12635,126.35,3.2843
0.12656,126.56,23.72218,0.12656,126.56,3.1211
0.12677,126.77,23.91958,0.12677,126.77,2.8288
0.12697,126.97,23.71714,0.12697,126.97,2.995
0.12718,127.18,23.15658,0.12718,127.18,3.3835
0.12739,127.39,23.5672,0.12739,127.39,3.1988
0.12759,127.59,23.9088,0.12759,127.59,2.8955
0.1278,127.8,23.68256,0.1278,127.8,2.4785
0.12801,128.01,23.43252,0.12801,128.01,2.302
0.12822,128.22,23.03506,0.12822,128.22,2.3999
0.12842,128.42,23.55768,0.12842,128.42,2.3987
0.12863,128.63,23.29308,0.12863,128.63,2.8895
0.12884,128.84,23.69908,0.12884,128.84,2.9246
0.12904,129.04,24.13994,0.12904,129.04,2.4663
0.12925,129.25,23.38058,0.12925,129.25,2.4678
0.12946,129.46,23.08826,0.12946,129.46,2.3664
0.12966,129.66,23.5959,0.12966,129.66,2.5792
0.12987,129.87,23.43084,0.12987,129.87,2.8282
0.13008,130.08,22.67792,0.13008,130.08,2.7302
0.13028,130.28,22.84928,0.13028,130.28,2.4098
0.13049,130.49,22.95512,0.13049,130.49,2.3145
0.1307,130.7,22.52042,0.1307,130.7,2.6339
0.1309,130.9,22.36656,0.1309,130.9,2.4294
0.13111,131.11,22.97976,0.13111,131.11,2.4684
0.13132,131.32,23.28006,0.13132,131.32,2.6635
0.13152,131.52,23.2837,0.13152,131.52,2.8714
0.13173,131.73,23.65848,0.13173,131.73,2.7874
0.13194,131.94,23.22126,0.13194,131.94,2.6258
0.13214,132.14,22.91732,0.13214,132.14,2.7243
0.13235,132.35,22.9141,0.13235,132.35,2.5273
0.13256,132.56,23.27278,0.13256,132.56,2.1108
0.13276,132.76,23.03702,0.13276,132.76,2.3473
0.13297,132.97,22.72062,0.13297,132.97,2.3158
0.13318,133.18,23.0485,0.13318,133.18,2.2734
0.13339,133.39,22.93398,0.13339,133.39,2.5769
0.13359,133.59,22.83948,0.13359,133.59,2.4486
0.1338,133.8,22.6922,0.1338,133.8,2.2107
0.13401,134.01,22.86846,0.13401,134.01,2.3075
0.13421,134.21,23.32052,0.13421,134.21,2.4397
0.13442,134.42,23.14524,0.13442,134.42,2.5851
0.13463,134.63,22.80294,0.13463,134.63,3.1311
0.13483,134.83,23.22826,0.13483,134.83,3.0189
0.13504,135.04,23.19242,0.13504,135.04,2.4798
0.13525,135.25,23.2193,0.13525,135.25,2.7645
0.13545,135.45,23.416,0.13545,135.45,2.5087
0.13566,135.66,22.96814,0.13566,135.66,2.299
0.13587,135.87,23.1892,0.13587,135.87,2.5689
0.13607,136.07,23.4587,0.13607,136.07,2.2283
0.13628,136.28,23.22602,0.13628,136.28,2.1494
0.13649,136.49,23.08056,0.13649,136.49,2.3999
0.13669,136.69,23.15168,0.13669,136.69,2.5078
0.1369,136.9,23.02806,0.1369,136.9,2.5527
0.13711,137.11,22.93762,0.13711,137.11,2.5071
0.13731,137.31,22.79482,0.13731,137.31,2.107
0.13752,137.52,23.1535,0.13752,137.52,2.347
0.13773,137.73,22.98536,0.13773,137.73,2.177
0.13793,137.93,22.89044,0.13793,137.93,2.2922
0.13814,138.14,23.25024,0.13814,138.14,2.4607
0.13835,138.35,22.92488,0.13835,138.35,2.0634
0.13856,138.56,22.56942,0.13856,138.56,2.2487
0.13876,138.76,22.57852,0.13876,138.76,2.1936
0.13897,138.97,22.61856,0.13897,138.97,2.1414
0.13918,139.18,22.43754,0.13918,139.18,1.831
0.13938,139.38,22.72916,0.13938,139.38,1.9876
0.13959,139.59,22.90472,0.13959,139.59,2.5271
0.1398,139.8,22.64446,0.1398,139.8,2.1329
0.14,140,22.78278,0.14,140,2.2184
0.14021,140.21,23.45562,0.14021,140.21,2.6392
0.14042,140.42,23.25808,0.14042,140.42,1.9656
0.14062,140.62,22.87504,0.14062,140.62,2.1869
0.14083,140.83,22.70172,0.14083,140.83,2.2561
0.14104,141.04,22.50684,0.14104,141.04,1.9391
0.14124,141.24,22.674,0.14124,141.24,2.1284
0.14145,141.45,22.67022,0.14145,141.45,1.8958
0.14166,141.66,22.9967,0.14166,141.66,1.8556
0.14186,141.86,22.96282,0.14186,141.86,2.1668
0.14207,142.07,22.90024,0.14207,142.07,1.9226
0.14228,142.28,22.79748,0.14228,142.28,2.1972
0.14248,142.48,22.41668,0.14248,142.48,1.9825
0.14269,142.69,22.6852,0.14269,142.69,1.7837
0.1429,142.9,23.05788,0.1429,142.9,2.0054
0.1431,143.1,23.08546,0.1431,143.1,2.345
0.14331,143.31,23.00104,0.14331,143.31,2.3437
0.14352,143.52,23.09428,0.14352,143.52,2.0342
0.14373,143.73,22.30272,0.14373,143.73,1.988
0.14393,143.93,22.751,0.14393,143.93,2.1193
0.14414,144.14,23.17996,0.14414,144.14,2.3982
0.14435,144.35,22.86916,0.14435,144.35,2.0147
0.14455,144.55,22.77564,0.14455,144.55,1.6649
0.14476,144.76,22.9176,0.14476,144.76,1.9341
0.14497,144.97,22.94406,0.14497,144.97,1.9331
0.14517,145.17,23.37036,0.14517,145.17,2.1551
0.14538,145.38,23.57042,0.14538,145.38,1.988
0.14559,145.59,22.99992,0.14559,145.59,2.0601
0.14579,145.79,22.85334,0.14579,145.79,2.3987
0.146,146,23.01378,0.146,146,2.2223
0.14621,146.21,23.02008,0.14621,146.21,1.9111
0.14641,146.41,22.898,0.14641,146.41,1.8757
0.14662,146.62,22.7433,0.14662,146.62,1.8823
0.14683,146.83,23.39164,0.14683,146.83,2.2825
0.14703,147.03,23.0247,0.14703,147.03,2.2389
0.14724,147.24,22.37902,0.14724,147.24,2.0095
0.14745,147.45,22.6187,0.14745,147.45,2.1462
0.14765,147.65,22.86454,0.14765,147.65,1.933
0.14786,147.86,23.15322,0.14786,147.86,1.8921
0.14807,148.07,23.3229,0.14807,148.07,1.9921
0.14827,148.27,23.6666,0.14827,148.27,2.1036
0.14848,148.48,23.99308,0.14848,148.48,2.0007
0.14869,148.69,23.4622,0.14869,148.69,2.1714
0.1489,148.9,23.10226,0.1489,148.9,2.4135
0.1491,149.1,22.91242,0.1491,149.1,2.2451
0.14931,149.31,23.1843,0.14931,149.31,2.028
0.14952,149.52,23.37302,0.14952,149.52,2.0373
0.14972,149.72,23.04822,0.14972,149.72,2.3004
0.14993,149.93,22.88974,0.14993,149.93,1.9652
0.15014,150.14,23.10044,0.15014,150.14,1.7208
0.15034,150.34,23.96172,0.15034,150.34,1.8359
0.15055,150.55,24.12692,0.15055,150.55,2.0165
0.15076,150.76,23.47368,0.15076,150.76,1.9485
0.15096,150.96,22.779,0.15096,150.96,1.558
0.15117,151.17,23.31086,0.15117,151.17,1.9633
0.15138,151.38,23.22378,0.15138,151.38,2.1476
0.15158,151.58,22.5095,0.15158,151.58,2.0617
0.15179,151.79,22.86524,0.15179,151.79,2.2031
0.152,152,23.28034,0.152,152,1.9247
0.1522,152.2,23.2333,0.1522,152.2,1.7204
0.15241,152.41,23.25178,0.15241,152.41,2.2961
0.15262,152.62,23.11346,0.15262,152.62,2.0083
0.15282,152.82,23.2837,0.15282,152.82,1.9696
0.15303,153.03,23.55586,0.15303,153.03,2.3414
0.15324,153.24,23.09582,0.15324,153.24,2.1868
0.15344,153.44,23.31702,0.15344,153.44,1.9048
0.15365,153.65,23.32962,0.15365,153.65,1.7245
0.15386,153.86,23.40256,0.15386,153.86,2.1703
0.15407,154.07,23.42664,0.15407,154.07,2.3547
0.15427,154.27,23.71182,0.15427,154.27,2.002
0.15448,154.48,23.59128,0.15448,154.48,2.0273
0.15469,154.69,23.58204,0.15469,154.69,1.8663
0.15489,154.89,24.38256,0.15489,154.89,1.9764
0.1551,155.1,24.42484,0.1551,155.1,2.1344
0.15531,155.31,23.39318,0.15531,155.31,2.056
0.15551,155.51,23.75298,0.15551,155.51,2.3077
0.15572,155.72,23.91776,0.15572,155.72,2.0417
0.15593,155.93,23.6904,0.15593,155.93,2.0781
0.15613,156.13,24.07652,0.15613,156.13,2.0084
0.15634,156.34,24.14946,0.15634,156.34,1.9999
0.15655,156.55,24.68524,0.15655,156.55,2.1005
0.15675,156.75,24.46656,0.15675,156.75,1.9942
0.15696,156.96,24.30808,0.15696,156.96,1.8264
0.15717,157.17,24.64254,0.15717,157.17,1.692
0.15737,157.37,23.95304,0.15737,157.37,1.475
0.15758,157.58,23.71714,0.15758,157.58,2.333
0.15779,157.79,23.80086,0.15779,157.79,2.4022
0.15799,157.99,24.1846,0.15799,157.99,1.8372
0.1582,158.2,24.88376,0.1582,158.2,2.1349
0.15841,158.41,24.99814,0.15841,158.41,2.279
0.15861,158.61,24.48154,0.15861,158.61,2.3563
0.15882,158.82,23.8955,0.15882,158.82,2.2503
0.15903,159.03,23.48138,0.15903,159.03,2.292
0.15924,159.24,24.20854,0.15924,159.24,2.2946
0.15944,159.44,24.35274,0.15944,159.44,2.0459
0.15965,159.65,23.6806,0.15965,159.65,2.1708
0.15986,159.86,24.4639,0.15986,159.86,2.0473
0.16006,160.06,25.06688,0.16006,160.06,2.3033
0.16027,160.27,24.38088,0.16027,160.27,2.1023
0.16048,160.48,23.95486,0.16048,160.48,2.0325
0.16068,160.68,24.62084,0.16068,160.68,2.5788
0.16089,160.89,25.35024,0.16089,160.89,2.3646
0.1611,161.1,25.57088,0.1611,161.1,2.4023
0.1613,161.3,24.79066,0.1613,161.3,2.4959
0.16151,161.51,24.69784,0.16151,161.51,2.5501
0.16172,161.72,25.53812,0.16172,161.72,2.4882
0.16192,161.92,24.90462,0.16192,161.92,2.1403
0.16213,162.13,24.84344,0.16213,162.13,1.8926
0.16234,162.34,24.83924,0.16234,162.34,2.1782
0.16254,162.54,24.08058,0.16254,162.54,2.2676
0.16275,162.75,24.46684,0.16275,162.75,1.998
0.16296,162.96,24.76882,0.16296,162.96,2.0414
0.16316,163.16,24.27784,0.16316,163.16,2.3527
0.16337,163.37,24.9007,0.16337,163.37,2.1443
0.16358,163.58,24.26846,0.16358,163.58,2.2739
0.16378,163.78,25.08998,0.16378,163.78,2.4719
0.16399,163.99,25.1688,0.16399,163.99,2.7345
0.1642,164.2,24.69868,0.1642,164.2,2.4042
0.16441,164.41,24.81852,0.16441,164.41,2.3146
0.16461,164.61,24.05762,0.16461,164.61,2.5177
0.16482,164.82,24.90434,0.16482,164.82,2.2608
0.16503,165.03,25.15816,0.16503,165.03,2.4426
0.16523,165.23,25.43648,0.16523,165.23,2.628
0.16544,165.44,25.60014,0.16544,165.44,2.6006
0.16565,165.65,25.1282,0.16565,165.65,2.3902
0.16585,165.85,24.44248,0.16585,165.85,2.0702
0.16606,166.06,24.40874,0.16606,166.06,2.5638
0.16627,166.27,24.71142,0.16627,166.27,3.0796
0.16647,166.47,24.59676,0.16647,166.47,2.8523
0.16668,166.68,25.16292,0.16668,166.68,2.4618
0.16689,166.89,24.91568,0.16689,166.89,2.6477
0.16709,167.09,25.27772,0.16709,167.09,2.8284
0.1673,167.3,25.50508,0.1673,167.3,3.1466
0.16751,167.51,25.31916,0.16751,167.51,3.0676
0.16771,167.71,25.18896,0.16771,167.71,2.8915
0.16792,167.92,25.68456,0.16792,167.92,2.4336
0.16813,168.13,25.44418,0.16813,168.13,2.3359
0.16833,168.33,25.684,0.16833,168.33,2.7584
0.16854,168.54,26.46016,0.16854,168.54,2.731
0.16875,168.75,25.97086,0.16875,168.75,2.9206
0.16895,168.95,24.81852,0.16895,168.95,2.8464
0.16916,169.16,25.32112,0.16916,169.16,2.3534
0.16937,169.37,26.60772,0.16937,169.37,2.7913
0.16958,169.58,25.74,0.16958,169.58,2.7961
0.16978,169.78,25.64536,0.16978,169.78,2.7061
0.16999,169.99,25.38706,0.16999,169.99,2.692
0.1702,170.2,25.40554,0.1702,170.2,2.6311
0.1704,170.4,26.01398,0.1704,170.4,2.3989
0.17061,170.61,25.3613,0.17061,170.61,2.3769
0.17082,170.82,25.27548,0.17082,170.82,2.4225
0.17102,171.02,25.8177,0.17102,171.02,2.4895
0.17123,171.23,25.40624,0.17123,171.23,2.4911
0.17144,171.44,26.08734,0.17144,171.44,2.1786
0.17164,171.64,26.20046,0.17164,171.64,2.3476
0.17185,171.85,26.209,0.17185,171.85,2.7948
0.17206,172.06,25.96764,0.17206,172.06,2.9767
0.17226,172.26,26.18534,0.17226,172.26,2.7231
0.17247,172.47,26.09196,0.17247,172.47,2.7656
0.17268,172.68,25.55366,0.17268,172.68,2.9161
0.17288,172.88,25.9633,0.17288,172.88,3.1023
0.17309,173.09,26.43622,0.17309,173.09,3.2421
0.1733,173.3,27.2786,0.1733,173.3,2.712
0.1735,173.5,26.37224,0.1735,173.5,2.6742
0.17371,173.71,26.30294,0.17371,173.71,3.0346
0.17392,173.92,27.1225,0.17392,173.92,3.3568
0.17412,174.12,26.59134,0.17412,174.12,4.0002
0.17433,174.33,26.0116,0.17433,174.33,3.7442
0.17454,174.54,26.15342,0.17454,174.54,3.5392
0.17474,174.74,27.07294,0.17474,174.74,3.3894
0.17495,174.95,25.95588,0.17495,174.95,3.1336
0.17516,175.16,25.42346,0.17516,175.16,2.7661
0.17537,175.37,25.64802,0.17537,175.37,2.7888
0.17557,175.57,26.59694,0.17557,175.57,2.9742
0.17578,175.78,26.13746,0.17578,175.78,3.2546
0.17599,175.99,26.3679,0.17599,175.99,3.078
0.17619,176.19,26.87988,0.17619,176.19,3.0008
0.1764,176.4,26.2251,0.1764,176.4,3.4727
0.17661,176.61,26.34718,0.17661,176.61,3.0521
0.17681,176.81,26.22286,0.17681,176.81,3.8772
0.17702,177.02,26.9867,0.17702,177.02,4.2118
0.17723,177.23,27.18564,0.17723,177.23,3.3385
0.17743,177.43,27.20314,0.17743,177.43,2.987
0.17764,177.64,27.31164,0.17764,177.64,3.3532
0.17785,177.85,26.63166,0.17785,177.85,3.6397
0.17805,178.05,26.68976,0.17805,178.05,3.4281
0.17826,178.26,26.1565,0.17826,178.26,3.6171
0.17847,178.47,26.98516,0.17847,178.47,3.9024
0.17867,178.67,27.64792,0.17867,178.67,3.7507
0.17888,178.88,28.55106,0.17888,178.88,3.5978
0.17909,179.09,27.77868,0.17909,179.09,3.4907
0.17929,179.29,27.41888,0.17929,179.29,3.443
0.1795,179.5,27.6986,0.1795,179.5,3.259
0.17971,179.71,27.82208,0.17971,179.71,3.0739
0.17991,179.91,27.38724,0.17991,179.91,3.574
0.18012,180.12,26.34452,0.18012,180.12,3.7071
0.18033,180.33,28.0661,0.18033,180.33,3.8301
0.18054,180.54,27.14574,0.18054,180.54,4.0453
0.18074,180.74,28.3489,0.18074,180.74,4.2043
0.18095,180.95,28.64976,0.18095,180.95,4.0847
0.18116,181.16,27.4116,0.18116,181.16,4.0363
0.18136,181.36,29.11806,0.18136,181.36,3.7088
0.18157,181.57,28.98142,0.18157,181.57,2.917
0.18178,181.78,28.99976,0.18178,181.78,3.4562
0.18198,181.98,28.78206,0.18198,181.98,3.7749
0.18219,182.19,28.28464,0.18219,182.19,4.3165
0.1824,182.4,28.20092,0.1824,182.4,4.4283
0.1826,182.6,27.78274,0.1826,182.6,5.024
0.18281,182.81,28.75126,0.18281,182.81,4.9507
0.18302,183.02,28.82868,0.18302,183.02,4.2305
0.18322,183.22,27.74354,0.18322,183.22,4.4494
0.18343,183.43,28.28198,0.18343,183.43,4.119
0.18364,183.64,28.04006,0.18364,183.64,3.9105
0.18384,183.84,29.23314,0.18384,183.84,4.1135
0.18405,184.05,30.45436,0.18405,184.05,3.9231
0.18426,184.26,31.55658,0.18426,184.26,4.5719
0.18446,184.46,29.98858,0.18446,184.46,5.211
0.18467,184.67,28.2278,0.18467,184.67,4.5699
0.18488,184.88,29.96464,0.18488,184.88,5.2343
0.18508,185.08,29.7489,0.18508,185.08,5.4984
0.18529,185.29,31.18068,0.18529,185.29,4.6062
0.1855,185.5,32.05064,0.1855,185.5,4.8537
0.18571,185.71,31.16752,0.18571,185.71,4.9663
0.18591,185.91,30.65022,0.18591,185.91,4.4685
0.18612,186.12,31.17592,0.18612,186.12,4.7417
0.18633,186.33,32.21514,0.18633,186.33,5.2838
0.18653,186.53,29.65734,0.18653,186.53,4.7271
0.18674,186.74,31.28932,0.18674,186.74,4.0981
0.18695,186.95,31.42778,0.18695,186.95,4.5097
0.18715,187.15,29.64516,0.18715,187.15,5.4743
0.18736,187.36,31.29534,0.18736,187.36,5.5532
0.18757,187.57,31.07302,0.18757,187.57,5.881
0.18777,187.77,30.10016,0.18777,187.77,5.9397
0.18798,187.98,29.6705,0.18798,187.98,6.0807
0.18819,188.19,30.21972,0.18819,188.19,6.2873
0.18839,188.39,30.44484,0.18839,188.39,7.0822
0.1886,188.6,30.66814,0.1886,188.6,7.1734
0.18881,188.81,30.9767,0.18881,188.81,5.7439
0.18901,189.01,33.58714,0.18901,189.01,6.642
0.18922,189.22,34.812,0.18922,189.22,7.4297
0.18943,189.43,33.13718,0.18943,189.43,7.2977
0.18963,189.63,34.3332,0.18963,189.63,7.5708
0.18984,189.84,33.49068,0.18984,189.84,7.9415
0.19005,190.05,32.7876,0.19005,190.05,8.2508
0.19025,190.25,34.4984,0.19025,190.25,8.7207
0.19046,190.46,36.331,0.19046,190.46,8.9313
0.19067,190.67,33.99342,0.19067,190.67,9.2378
0.19088,190.88,31.5129,0.19088,190.88,9.446
0.19108,191.08,35.3972,0.19108,191.08,8.7394
0.19129,191.29,36.8196,0.19129,191.29,9.5288
0.1915,191.5,35.6324,0.1915,191.5,10.243
0.1917,191.7,34.609,0.1917,191.7,9.6313
0.19191,191.91,34.735,0.19191,191.91,10.859
0.19212,192.12,35.981,0.19212,192.12,11.509
0.19232,192.32,34.5922,0.19232,192.32,10.616
0.19253,192.53,34.0616,0.19253,192.53,9.6625
0.19274,192.74,34.749,0.19274,192.74,9.6315
0.19294,192.94,34.595,0.19294,192.94,12.236
0.19315,193.15,35.2376,0.19315,193.15,12.554
0.19336,193.36,34.8316,0.19336,193.36,11.797
0.19356,193.56,36.2162,0.19356,193.56,15.136
0.19377,193.77,37.003,0.19377,193.77,17.469
0.19398,193.98,38.4688,0.19398,193.98,16.168
0.19418,194.18,43.4948,0.19418,194.18,15.819
0.19439,194.39,39.873,0.19439,194.39,17.2
0.1946,194.6,37.3558,0.1946,194.6,18.416
0.1948,194.8,37.7058,0.1948,194.8,18.118
0.19501,195.01,39.0568,0.19501,195.01,19.334
0.19522,195.22,38.6844,0.19522,195.22,20.025
0.19542,195.42,39.1954,0.19542,195.42,18.04
0.19563,195.63,40.65,0.19563,195.63,17.222
0.19584,195.84,39.264,0.19584,195.84,20.114
0.19605,196.05,44.01,0.19605,196.05,18.897
0.19625,196.25,41.028,0.19625,196.25,22.842
0.19646,196.46,39.6392,0.19646,196.46,26.506
0.19667,196.67,40.9482,0.19667,196.67,24.396
0.19687,196.87,40.797,0.19687,196.87,27.008
0.19708,197.08,43.6502,0.19708,197.08,27.371
0.19729,197.29,44.7632,0.19729,197.29,27.647
0.19749,197.49,43.7342,0.19749,197.49,28.034
0.1977,197.7,44.9606,0.1977,197.7,26.562
0.19791,197.91,43.7216,0.19791,197.91,26.755
0.19811,198.11,39.6742,0.19811,198.11,30.795
