Frequency (eV),Frequency (meV),vDOS
0.177644646,177.6446462,3.1394
0.177843021,177.8430211,3.3397
0.178053794,178.0537943,3.4096
0.178264568,178.2645675,3.5198
0.178462942,178.4629423,3.3047
0.178673716,178.6737156,3.5008
0.178884489,178.8844888,3.5942
0.179082864,179.0828636,3.5172
0.179293637,179.2936369,3.5748
0.17950441,179.5044101,3.3212
0.179702785,179.7027849,3.1588
0.179913558,179.9135582,3.4811
0.180124331,180.1243314,3.6959
0.180322706,180.3227062,3.7972
0.180533479,180.5334795,3.5885
0.180744253,180.7442527,3.806
0.180955026,180.9550259,4.2583
0.181153401,181.1534008,3.73
0.181364174,181.364174,3.8742
0.181574947,181.5749472,3.9896
0.181773322,181.7733221,4.089
0.181984095,181.9840953,4.4966
0.182194869,182.1948685,3.9245
0.182393243,182.3932434,3.6111
0.182604017,182.6040166,3.936
0.18281479,182.8147898,3.8887
0.183013165,183.0131646,4.0402
0.183223938,183.2239379,4.0997
0.183434711,183.4347111,4.3657
0.183633086,183.6330859,4.9649
0.183843859,183.8438592,5.2818
0.184054632,184.0546324,5.974
0.184253007,184.2530072,6.0741
0.18446378,184.4637805,5.4204
0.184674554,184.6745537,5.5024
0.184872929,184.8729285,5.7637
0.185083702,185.0837018,5.8644
0.185294475,185.294475,6.6444
0.18549285,185.4928498,6.8665
0.185703623,185.7036231,6.5813
0.185914396,185.9143963,6.9476
0.18612517,186.1251695,6.1323
0.186323544,186.3235444,6.0058
0.186534318,186.5343176,6.6093
0.186745091,186.7450908,6.3549
0.186943466,186.9434657,6.761
0.187154239,187.1542389,8.4293
0.187365012,187.3650121,8.2799
0.187563387,187.563387,7.9064
0.18777416,187.7741602,7.9173
0.187984933,187.9849334,7.0203
0.188183308,188.1833082,7.3632
0.188394081,188.3940815,8.3724
0.188604855,188.6048547,8.5536
0.18880323,188.8032295,7.1922
0.189014003,189.0140028,6.9918
0.189224776,189.224776,7.026
0.189423151,189.4231508,7.6504
0.189633924,189.6339241,9.1429
0.189844697,189.8446973,9.2776
0.190043072,190.0430721,10.064
0.190253845,190.2538454,12.09
0.190464619,190.4646186,10.219
0.190662993,190.6629934,10.166
0.190873767,190.8737667,11.548
0.19108454,191.0845399,10.985
0.191282915,191.2829147,11.996
0.191493688,191.493688,11.092
0.191704461,191.7044612,9.8121
0.191915234,191.9152344,12.371
0.192113609,192.1136093,14.518
0.192324382,192.3243825,14.74
0.192535156,192.5351557,13.616
0.192733531,192.7335306,12.991
0.192944304,192.9443038,14.18
0.193155077,193.155077,16.741
0.193353452,193.3534518,15.707
0.193564225,193.5642251,17.157
0.193774998,193.7749983,18.585
0.193973373,193.9733731,15.89
0.194184146,194.1841464,16.195
0.19439492,194.3949196,17.061
0.194593294,194.5932944,16.24
0.194804068,194.8040677,18.94
0.195014841,195.0148409,18.671
0.195213216,195.2132157,17.556
0.195423989,195.423989,16.701
0.195634762,195.6347622,14.205
0.195833137,195.833137,16.647
0.19604391,196.0439103,19.447
0.196254684,196.2546835,21.61
0.196453058,196.4530583,25.156
0.196663832,196.6638316,22.533
0.196874605,196.8746048,19.305
0.197085378,197.085378,17.963
0.197283753,197.2837529,20.244
0.197494526,197.4945261,23.323
0.197705299,197.7052993,25.723
0.197903674,197.9036741,26.57
0.198114447,198.1144474,26.151
0.198325221,198.3252206,27.284
0.198523595,198.5235954,26.334
0.198734369,198.7343687,28.788
0.198945142,198.9451419,28.257
0.199143517,199.1435167,26.708
0.19935429,199.35429,28.259
0.199565063,199.5650632,32.965
0.199763438,199.763438,33.474
0.199974211,199.9742113,32.716
0.200184985,200.1849845,33.578
0.200383359,200.3833593,33.957
0.200594133,200.5941326,35.223
0.200804906,200.8049058,34.619
0.201003281,201.0032806,31.517
0.201214054,201.2140539,26.489
0.201424827,201.4248271,27.997
0.201623202,201.6232019,34.657
0.201833975,201.8339752,39.797
0.202044748,202.0447484,35.67
0.202243123,202.2431232,31.055
0.202453896,202.4538965,29.194
0.20266467,202.6646697,29.674
0.202875443,202.8754429,30.16
0.203073818,203.0738177,30.105
0.203284591,203.284591,33.213
0.203495364,203.4953642,29.666
0.203693739,203.693739,28.7
0.203904512,203.9045123,31.163
0.204115286,204.1152855,32.766
0.20431366,204.3136603,32.001
0.204524434,204.5244336,32.937
0.204735207,204.7352068,26.367
0.204933582,204.9335816,24.068
0.205144355,205.1443549,24.081
0.205355128,205.3551281,22.813
0.205553503,205.5535029,24.87
0.205764276,205.7642762,24.962
0.205975049,205.9750494,25.761
0.206173424,206.1734242,26.696
0.206384197,206.3841975,24.866
0.206594971,206.5949707,23.131
0.206793346,206.7933455,21.968
0.207004119,207.0041188,19.551
0.207214892,207.214892,19.442
0.207413267,207.4132668,20.169
0.20762404,207.6240401,20.62
0.207834813,207.8348133,18.69
0.208045587,208.0455865,16.117
0.208243961,208.2439613,15.537
0.208454735,208.4547346,15.902
0.208665508,208.6655078,15.674
0.208863883,208.8638826,14.274
0.209074656,209.0746559,13.257
0.209285429,209.2854291,12.987
0.209483804,209.4838039,11.897
0.209694577,209.6945772,9.9735
0.20990535,209.9053504,9.2421
0.210103725,210.1037252,10.193
0.210314498,210.3144985,9.6152
0.210525272,210.5252717,10.119
0.210723647,210.7236465,10.164
0.21093442,210.9344198,8.3661
0.211145193,211.145193,8.0751
0.211343568,211.3435678,8.5717
0.211554341,211.5543411,8.6561
0.211765114,211.7651143,8.9274
0.211963489,211.9634891,8.7508
0.212174262,212.1742624,8.7735
0.212385036,212.3850356,8.2818
0.21258341,212.5834104,7.5888
0.212794184,212.7941837,6.3067
0.213004957,213.0049569,6.0101
0.21321573,213.2157301,5.9806
0.213414105,213.4141049,5.4396
0.213624878,213.6248782,4.9109
0.213835651,213.8356514,4.1043
0.214034026,214.0340262,3.9058
0.214244799,214.2447995,4.212
0.214455573,214.4555727,4.0368
0.214653948,214.6539475,4.288
0.214864721,214.8647208,4.5691
0.215075494,215.075494,3.8811
0.215273869,215.2738688,3.7137
0.215484642,215.4846421,4.0314
0.215695415,215.6954153,3.5843
0.21589379,215.8937901,3.5358
0.216104563,216.1045634,3.6439
0.216315337,216.3153366,3.3859
0.216513711,216.5137114,3.3241
0.216724485,216.7244847,3.6052
0.216935258,216.9352579,3.412
0.217133633,217.1336327,2.8679
0.217344406,217.344406,2.7858
0.217555179,217.5551792,2.5058
0.217753554,217.753554,2.441
0.217964327,217.9643272,2.6923
0.2181751,218.1751005,2.5592
0.218373475,218.3734753,2.2241
0.218584249,218.5842485,2.3425
0.218795022,218.7950218,2.2138
0.219005795,219.005795,1.9036
0.21920417,219.2041698,1.9831
0.219414943,219.4149431,2.0938
0.219625716,219.6257163,1.8845
0.219824091,219.8240911,1.756
0.220034864,220.0348644,1.905
0.220245638,220.2456376,1.8247
0.220444012,220.4440124,1.7574
0.220654786,220.6547857,1.7899
0.220865559,220.8655589,1.7209
0.221063934,221.0639337,1.4753
0.221274707,221.274707,1.4283
0.22148548,221.4854802,1.4702
0.221683855,221.683855,1.5759
0.221894628,221.8946283,1.6005
0.222105401,222.1054015,1.6118
0.222303776,222.3037763,1.4893
0.22251455,222.5145496,1.3419
0.222725323,222.7253228,1.2887
0.222923698,222.9236976,1.3037
0.223134471,223.1344708,1.3167
0.223345244,223.3452441,1.1409
0.223543619,223.5436189,1.1632
0.223754392,223.7543921,1.3649
0.223965165,223.9651654,1.3071
0.224175939,224.1759386,1.404
0.224374313,224.3743134,1.2914
0.224585087,224.5850867,1.1429
0.22479586,224.7958599,1.1512
0.224994235,224.9942347,1.1785
0.225205008,225.205008,1.2123
0.225415781,225.4157812,1.2045
0.225614156,225.614156,1.2067
0.225824929,225.8249293,1.0685
0.226035703,226.0357025,0.98892
0.226234077,226.2340773,1.0376
0.226444851,226.4448506,0.97858
0.226655624,226.6556238,0.96953
0.226853999,226.8539986,1.0069
0.227064772,227.0647719,0.99702
0.227275545,227.2755451,1.0425
0.22747392,227.4739199,1.0346
0.227684693,227.6846932,0.85275
0.227895466,227.8954664,0.87614
0.228093841,228.0938412,0.88803
0.228304614,228.3046144,0.89296
0.228515388,228.5153877,0.92438
0.228713763,228.7137625,0.93338
0.228924536,228.9245357,0.92762
0.229135309,229.135309,0.90375
0.229346082,229.3460822,0.81309
0.229544457,229.544457,0.76764
0.22975523,229.7552303,0.79382
0.229966004,229.9660035,0.7554
0.230164378,230.1643783,0.75939
0.230375152,230.3751516,0.79252
0.230585925,230.5859248,0.78733
0.2307843,230.7842996,0.8286
0.230995073,230.9950729,0.76167
0.231205846,231.2058461,0.72893
0.231404221,231.4042209,0.77553
0.231614994,231.6149942,0.76436
0.231825767,231.8257674,0.68849
0.232024142,232.0241422,0.64762
0.232234915,232.2349155,0.65034
0.232445689,232.4456887,0.64227
0.232644064,232.6440635,0.63984
0.232854837,232.8548367,0.61103
0.23306561,233.06561,0.6206
0.233263985,233.2639848,0.58579
0.233474758,233.474758,0.56705
0.233685531,233.6855313,0.58453
0.233883906,233.8839061,0.62306
0.234094679,234.0946793,0.61433
0.234305453,234.3054526,0.61146
0.234503827,234.5038274,0.55418
0.234714601,234.7146006,0.58928
0.234925374,234.9253739,0.60515
0.235136147,235.1361471,0.57083
0.235334522,235.3345219,0.55166
0.235545295,235.5452952,0.59042
0.235756068,235.7560684,0.58735
0.235954443,235.9544432,0.58111
0.236165216,236.1652165,0.56169
0.23637599,236.3759897,0.55621
0.236574365,236.5743645,0.53946
0.236785138,236.7851378,0.53782
0.236995911,236.995911,0.51168
0.237194286,237.1942858,0.52493
0.237405059,237.4050591,0.55577
0.237615832,237.6158323,0.55932
0.237814207,237.8142071,0.54179
0.23802498,238.0249803,0.51559
0.238235754,238.2357536,0.53228
0.238434128,238.4341284,0.52087
0.238644902,238.6449016,0.54031
0.238855675,238.8556749,0.51918
0.23905405,239.0540497,0.53269
0.239264823,239.2648229,0.53122
0.239475596,239.4755962,0.50686
0.239673971,239.673971,0.52912
0.239884744,239.8847442,0.50457
0.240095517,240.0955175,0.50948
0.240306291,240.3062907,0.52823
0.240504666,240.5046655,0.47023
0.240715439,240.7154388,0.46159
0.240926212,240.926212,0.47514
0.241124587,241.1245868,0.45742
0.24133536,241.3353601,0.45652
0.241546133,241.5461333,0.51213
0.241744508,241.7445081,0.48127
0.241955281,241.9552814,0.46763
0.242166055,242.1660546,0.47803
0.242364429,242.3644294,0.49899
0.242575203,242.5752027,0.47027
0.242785976,242.7859759,0.46222
0.242984351,242.9843507,0.48516
0.243195124,243.1951239,0.4659
0.243405897,243.4058972,0.44537
0.243604272,243.604272,0.47672
0.243815045,243.8150452,0.46841
0.244025818,244.0258185,0.47562
0.244224193,244.2241933,0.44683
0.244434967,244.4349665,0.48272
0.24464574,244.6457398,0.45135
0.244844115,244.8441146,0.42972
0.245054888,245.0548878,0.45332
0.245265661,245.2656611,0.44895
0.245476434,245.4764343,0.46879
0.245674809,245.6748091,0.45683
0.245885582,245.8855824,0.46333
0.246096356,246.0963556,0.51008
0.24629473,246.2947304,0.54741
0.246505504,246.5055037,0.5043
0.246716277,246.7162769,0.52234
0.246914652,246.9146517,0.4591
0.247125425,247.125425,0.41405
0.247336198,247.3361982,0.4516
0.247534573,247.534573,0.50287
0.247745346,247.7453463,0.48294
0.247956119,247.9561195,0.45543
0.248154494,248.1544943,0.44615
0.248365268,248.3652675,0.44263
0.248576041,248.5760408,0.47323
0.248774416,248.7744156,0.49514
0.248985189,248.9851888,0.48647
0.249195962,249.1959621,0.44384
0.249394337,249.3943369,0.45588
0.24960511,249.6051101,0.44789
0.249815883,249.8158834,0.41931
0.250014258,250.0142582,0.39557
0.250225031,250.2250314,0.37845
0.250435805,250.4358047,0.39509
0.250634179,250.6341795,0.4421
0.250844953,250.8449527,0.46496
0.251055726,251.055726,0.4537
0.251266499,251.2664992,0.46504
0.251464874,251.464874,0.52086
0.251675647,251.6756473,0.48687
0.251886421,251.8864205,0.45546
0.252084795,252.0847953,0.48548
0.252295569,252.2955686,0.44624
0.252506342,252.5063418,0.45311
0.252704717,252.7047166,0.44704
0.25291549,252.9154898,0.43374
0.253126263,253.1262631,0.43768
0.253324638,253.3246379,0.4506
0.253535411,253.5354111,0.44691
0.253746184,253.7461844,0.44614
0.253944559,253.9445592,0.4276
0.254155332,254.1553324,0.44451
0.254366106,254.3661057,0.44909
0.25456448,254.5644805,0.43186
0.254775254,254.7752537,0.4541
0.254986027,254.986027,0.4649
0.255184402,255.1844018,0.46223
0.255395175,255.395175,0.49282
0.255605948,255.6059483,0.51218
0.255804323,255.8043231,0.483
0.256015096,256.0150963,0.46617
0.25622587,256.2258696,0.45693
0.256436643,256.4366428,0.46296
0.256635018,256.6350176,0.4685
0.256845791,256.8457909,0.4541
0.257056564,257.0565641,0.43683
0.257254939,257.2549389,0.46641
0.257465712,257.4657122,0.48352
0.257676485,257.6764854,0.49618
0.25787486,257.8748602,0.46505
0.258085633,258.0856334,0.43396
0.258296407,258.2964067,0.43776
0.258494782,258.4947815,0.50022
0.258705555,258.7055547,0.48194
0.258916328,258.916328,0.43068
0.259114703,259.1147028,0.45315
0.259325476,259.325476,0.44062
0.259536249,259.5362493,0.4452
0.259734624,259.7346241,0.49818
0.259945397,259.9453973,0.52943
0.260156171,260.1561706,0.47704
0.260354545,260.3545454,0.45621
0.260565319,260.5653186,0.45931
0.260776092,260.7760919,0.44273
0.260974467,260.9744667,0.46456
0.26118524,261.1852399,0.48053
0.261396013,261.3960132,0.52304
0.261606786,261.6067864,0.5103
0.261805161,261.8051612,0.49134
0.262015934,262.0159345,0.51865
0.262226708,262.2267077,0.52333
0.262425083,262.4250825,0.50836
0.262635856,262.6358558,0.48903
0.262846629,262.846629,0.47641
0.263045004,263.0450038,0.50472
0.263255777,263.255777,0.47087
0.26346655,263.4665503,0.505
0.263664925,263.6649251,0.56735
0.263875698,263.8756983,0.51307
0.264086472,264.0864716,0.48539
0.264284846,264.2848464,0.49157
0.26449562,264.4956196,0.49728
0.264706393,264.7063929,0.4989
0.264904768,264.9047677,0.47438
0.265115541,265.1155409,0.43463
0.265326314,265.3263142,0.46846
0.265524689,265.524689,0.47397
0.265735462,265.7354622,0.50854
0.265946235,265.9462355,0.54499
0.26614461,266.1446103,0.48849
0.266355384,266.3553835,0.45678
0.266566157,266.5661568,0.50036
0.266764532,266.7645316,0.5267
0.266975305,266.9753048,0.48328
0.267186078,267.1860781,0.50989
0.267396851,267.3968513,0.53357
0.267595226,267.5952261,0.49488
0.267805999,267.8059994,0.46457
0.268016773,268.0167726,0.48747
0.268215147,268.2151474,0.53577
0.268425921,268.4259206,0.52008
0.268636694,268.6366939,0.47083
0.268835069,268.8350687,0.45857
0.269045842,269.0458419,0.44269
0.269256615,269.2566152,0.48748
0.26945499,269.45499,0.5065
0.269665763,269.6657632,0.51724
0.269876536,269.8765365,0.51904
0.270074911,270.0749113,0.53801
0.270285685,270.2856845,0.49166
0.270496458,270.4964578,0.47421
0.270694833,270.6948326,0.48066
0.270905606,270.9056058,0.4842
0.271116379,271.1163791,0.50493
0.271314754,271.3147539,0.50867
0.271525527,271.5255271,0.47519
0.2717363,271.7363004,0.46368
0.271934675,271.9346752,0.49766
0.272145448,272.1454484,0.51522
0.272356222,272.3562217,0.46907
0.272566995,272.5669949,0.48415
0.27276537,272.7653697,0.50347
0.272976143,272.9761429,0.52611
0.273186916,273.1869162,0.5951
0.273385291,273.385291,0.56076
0.273596064,273.5960642,0.45801
0.273806837,273.8068375,0.47263
0.274005212,274.0052123,0.53623
0.274215986,274.2159855,0.49182
0.274426759,274.4267588,0.46289
0.274625134,274.6251336,0.47547
0.274835907,274.8359068,0.48102
0.27504668,275.0466801,0.5289
0.275245055,275.2450549,0.52106
0.275455828,275.4558281,0.45739
0.275666601,275.6666014,0.44881
0.275864976,275.8649762,0.49887
0.276075749,276.0757494,0.53753
0.276286523,276.2865227,0.50887
0.276484897,276.4848975,0.47355
0.276695671,276.6956707,0.48425
0.276906444,276.906444,0.5122
0.277104819,277.1048188,0.54124
0.277315592,277.315592,0.55638
0.277526365,277.5263653,0.49626
0.27772474,277.7247401,0.48449
0.277935513,277.9355133,0.51133
0.278146287,278.1462865,0.51005
0.27835706,278.3570598,0.50771
0.278555435,278.5554346,0.48597
0.278766208,278.7662078,0.41819
0.278976981,278.9769811,0.43674
0.279175356,279.1753559,0.44459
0.279386129,279.3861291,0.399
0.279596902,279.5969024,0.42313
0.279795277,279.7952772,0.46125
0.28000605,280.0060504,0.51513
0.280216824,280.2168237,0.48858
0.280415198,280.4151985,0.48712
0.280625972,280.6259717,0.50859
0.280836745,280.836745,0.44514
0.28103512,281.0351198,0.45224
0.281245893,281.245893,0.46371
0.281456666,281.4566663,0.43964
0.281655041,281.6550411,0.45927
0.281865814,281.8658143,0.45798
0.282076588,282.0765876,0.44242
0.282274962,282.2749624,0.44876
0.282485736,282.4857356,0.42786
0.282696509,282.6965089,0.48908
0.282894884,282.8948837,0.4756
0.283105657,283.1056569,0.42976
0.28331643,283.3164301,0.44185
0.283527203,283.5272034,0.40939
0.283725578,283.7255782,0.41912
0.283936351,283.9363514,0.46462
0.284147125,284.1471247,0.45011
0.284345499,284.3454995,0.44402
0.284556273,284.5562727,0.4368
0.284767046,284.767046,0.42771
0.284965421,284.9654208,0.42086
0.285176194,285.176194,0.40017
0.285386967,285.3869673,0.42454
0.285585342,285.5853421,0.43309
0.285796115,285.7961153,0.43399
0.286006889,286.0068886,0.44057
0.286205263,286.2052634,0.4159
0.286416037,286.4160366,0.40368
0.28662681,286.6268099,0.43391
0.286825185,286.8251847,0.4522
0.287035958,287.0359579,0.47625
0.287246731,287.2467312,0.45632
0.287445106,287.445106,0.4306
0.287655879,287.6558792,0.45033
0.287866652,287.8666524,0.45519
0.288065027,288.0650273,0.42088
0.288275801,288.2758005,0.41667
0.288486574,288.4865737,0.42287
0.288697347,288.697347,0.41897
0.288895722,288.8957218,0.45888
0.289106495,289.106495,0.48509
0.289317268,289.3172683,0.44956
0.289515643,289.5156431,0.43962
0.289726416,289.7264163,0.44205
0.28993719,289.9371896,0.43183
0.290135564,290.1355644,0.42369
0.290346338,290.3463376,0.47496
0.290557111,290.5571109,0.45875
0.290755486,290.7554857,0.42921
0.290966259,290.9662589,0.40293
0.291177032,291.1770322,0.37319
0.291375407,291.375407,0.41122
0.29158618,291.5861802,0.45861
